id,clee,nom_estab,tipo_asent,nomb_asent,tipoCenCom,nom_CenCom,num_local,cod_postal,cve_ent,entidad,latitud,longitud,fecha_alta
9279914,27004722516001621000000000U5,DOMINOS PIZZA,COLONIA,TAMULTE DE LAS BARRANCAS,CENTRO Y PLAZA COMERCIAL,PLAZA SORIANA SAN JOAQUIN,,86140,27,Tabasco,17.97077262,-92.97057446,2020-11
6400316,27004722517000011011028223S8,DOMINOS PIZZA ALTABRISA VILLAHERMOSA,COLONIA,PLUTARCO ELIAS CALLES,PASAJE Y ANDADOR COMERCIAL,ALTRABRISA,FC 13,,27,Tabasco,17.9676339,-92.94002929,2014-12
6298846,27002722516000013000028223S0,DOMINOS PIZZA CARDENAS,COLONIA,CARDENAS CENTRO,,,,,27,Tabasco,17.98203746,-93.37823625,2010-07
9394353,27006722516000093000028223S3,DOMINOS PIZZA CUNDUACAN,COLONIA,86690,CENTRO Y PLAZA COMERCIAL,,,86690,27,Tabasco,18.06739931,-93.17633515,2023-11
6802252,27004722516000472000028224S1,DOMINOS PIZZA FARRERA CINEPOLIS VILLAHERMOSA,COLONIA,86108,,PLAZA CINEPOLIS VILLAHRMOSA,11 Y 12,86038,27,Tabasco,17.98793749,-92.96527451,2017-11
6298847,27004722516000063000028224S1,DOMINOS PIZZA FARRERA DEPORTIVA,COLONIA,PENSIONES,,,,86169,27,Tabasco,17.97689823,-92.94668055,2011-03
6298850,27004722516000013000028224S6,DOMINOS PIZZA FARRERA LA CHOCA,COLONIA,TABASCO 2000,,,,86035,27,Tabasco,18.00317518,-92.95587691,2014-12
6850839,27004722517002222010028224S9,DOMINOS PIZZA FARRERA PLAZA LAS AMERICAS,COLONIA,86029,CENTRO Y PLAZA COMERCIAL,PLAZA LAS AMERICAS,E1,86029,27,Tabasco,18.01448586,-92.92034435,2018-11
6851815,27004722517002232011028224S8,DOMINOS PIZZA FARRERA SENDERO EXPRESS,COLONIA,JOSE MARIA PINO SUAREZ,EDIFICIO COMERCIAL Y DE SERVICIOS,SENDERO EXPRESS,SNACK J DEL BLOQUE A,86029,27,Tabasco,18.02069528,-92.91237107,2018-11
6401224,27004722516000052000028224S4,DOMINOS PIZZA FARRERA TABASCO 2000,COLONIA,86035,CENTRO Y PLAZA COMERCIAL,PLAZA FARRERA TABASCO 2000,1 Y 2,86035,27,Tabasco,18.00177712,-92.94453827,2010-07
6298845,27004722516000022000028223S7,DOMINOS PIZZA GALAS,COLONIA,COLONIA CENTRO,CENTRO Y PLAZA COMERCIAL,LAS GALAS,12A Y 12B,,27,Tabasco,17.99732809,-92.92114681,2011-03
6759321,27004722516000413000028223S8,DOMINOS PIZZA GUAYABAL,COLONIA,86090,CENTRO Y PLAZA COMERCIAL,SORIANA GUAYABAL,FREE STANDING 1,,27,Tabasco,17.97262202,-92.92364287,2016-10
6400991,27004722516000072000028223S2,DOMINOS PIZZA PLAZA CRISTAL VILLAHERMOSA,COLONIA,PRIMERO DE MAYO,CENTRO Y PLAZA COMERCIAL,PLAZA CRISTAL,19 Y 20,86190,27,Tabasco,17.98004959,-92.93988334,2010-07
6727034,27004722516000331001028223S2,DOMINOS PIZZA SAN JOAQUIN DINNING,COLONIA,18 DE MARZO,CENTRO Y PLAZA COMERCIAL,SAN JOAQUIN,FREE STANDING,86140,27,Tabasco,18.02048231,-92.9121629,2016-01
6401318,27004722516000083000028224S9,DOMINOS PIZZA SENDERO DELIVERY,COLONIA,JOSE MARIA PINO SUAREZ,CENTRO Y PLAZA COMERCIAL,SENDERO DELIVERY,SUB ANCLA EXT. 4,86029,27,Tabasco,18.02083643,-92.91244879,2010-07
6769304,27004722516000422001028223S9,DOMINOS PIZZA SENDEROS,COLONIA,LAS DELICIAS,CENTRO Y PLAZA COMERCIAL,PLAZA SENDERO,55 AL 58,,27,Tabasco,18.01930119,-92.91084717,2016-10
6401223,27004722516000032000000000U6,DOMINOS PIZZA SUCURSAL CARRIZAL,COLONIA,CARRIZAL,CENTRO Y PLAZA COMERCIAL,CARRIZAL,,86108,27,Tabasco,17.98879716,-92.96432309,2010-07
6298848,27005722516000012000000000S3,DOMINOS PIZZA SUCURSAL COMALCALCO,FRACCIONAMIENTO,86300,,,,86369,27,Tabasco,18.26783815,-93.22043586,2014-12
6802314,27004722516000503000000000S6,DOMINOS PIZZA SUCURSAL LAS AMERICAS,COLONIA,86029,CENTRO Y PLAZA COMERCIAL,PLAZA LAS AMERICAS,E1,86029,27,Tabasco,18.01418704,-92.92028928,2017-11
6802315,27004722516000513000000000U5,DOMINOS PIZZA SUCURSAL PLAZA SAN JOAQUIN,,TAMULTE DE LAS BARRANCAS,CENTRO Y PLAZA COMERCIAL,PLAZA SAN JOAQUIN,55-58,,27,Tabasco,17.96605266,-92.96436091,2017-11
6401169,27004722516000113000028223S4,DOMINOS PIZZA ZONA LUZ,COLONIA,86000,,,,,27,Tabasco,17.99008288,-92.91854808,2010-07
6404789,28009722211000041002003286S3,DOMINO S PIZZA MADERO,COLONIA,UNIDAD NACIONAL,,,,89410,28,Tamaulipas,22.26421378,-97.84937263,2010-07
8292951,28022722517001853000000000U3,DOMINOS,FRACCIONAMIENTO,QUINTA REAL,CENTRO Y PLAZA COMERCIAL,CENTRO Y PLAZA COMERCIAL SIN NOMBRE,O,87345,28,Tamaulipas,25.85546466,-97.53619642,2019-11
8809100,28022722517001613000000000U1,DOMINOS,COLONIA,ZONA CENTRO ,,,,87300,28,Tamaulipas,25.87391863,-97.50857358,2019-11
9398656,28027722516000823000011952S8,DOMINOS PIZZA,COLONIA,LOS FRESNOS,,,,,28,Tamaulipas,27.44220009,-99.54477616,2023-11
8319250,28022722517001661000000917S0,DOMINOS PIZZA,COLONIA,AMANDO NERVO,,,,87396,28,Tamaulipas,25.83231282,-97.51059532,2019-11
6807220,28038722516000121000011191S4,DOMINOS PIZZA ALTAMA,COLONIA,PRIMAVERA,CENTRO Y PLAZA COMERCIAL,ALTAMA CITY,F1,,28,Tamaulipas,22.25027982,-97.86439617,2017-11
6807219,28003722516000021001011191S0,DOMINOS PIZZA ALTAMIRA,COLONIA,CENTRO,,,,,28,Tamaulipas,22.39570224,-97.93478374,2017-11
6760423,28038722517000971001011191S0,DOMINOS PIZZA CINEPOLIS,COLONIA,FLAMBOYANES,,,,,28,Tamaulipas,22.27583006,-97.87365688,2016-10
6760559,28009722517000443011011191S1,DOMINOS PIZZA CIUDAD MADERO,COLONIA,UNIDAD NACIONAL,,,,,28,Tamaulipas,22.2639004,-97.84948924,2016-10
6787855,28021722517000252001011191S1,DOMINOS PIZZA CIUDAD MANTE,COLONIA,JARDIN,,,,,28,Tamaulipas,22.74518738,-98.97984636,2017-03
6780067,28041722517001011001011191S8,DOMINOS PIZZA CIUDAD VICTORIA,COLONIA,HOGARES MODERNOS,,,,87059,28,Tamaulipas,23.7406467,-99.14344873,2017-03
6718729,28038722517000923002011191S1,DOMINOS PIZZA EJERCITO,COLONIA,PETROLERA,CENTRO Y PLAZA COMERCIAL,PASEO EJERCITO,,89137,28,Tamaulipas,22.25162585,-97.86278511,2016-01
9282604,28027722516000741000011952S1,DOMINOS PIZZA LOMAS DEL RIO,COLONIA,LOMAS DEL RIO,CENTRO Y PLAZA COMERCIAL,MI TIENDA DEL AHORRO,2,,28,Tamaulipas,27.51680504,-99.56052061,2020-11
6813784,28009722516000053000011191S0,DOMINOS PIZZA MIRAMAR,COLONIA,1 DE MAYO,,,,,28,Tamaulipas,22.24575352,-97.83774509,2017-11
6780100,28041722517001022000011191S5,DOMINOS PIZZA TAMATAN,COLONIA,LAS ADELITAS,CENTRO Y PLAZA COMERCIAL,PASEO AVENTA,43,87049,28,Tamaulipas,23.74994649,-99.15729552,2017-03
9409592,28038722516000682000011191S5,DOMINOS PIZZA TAMPICO CENTRO,COLONIA,CENTRO,,,,,28,Tamaulipas,22.21612001,-97.85498218,2023-11
6760537,28038722517000983000011191S5,DOMINOS PIZZA TAMPICO TORRES,COLONIA,DEL BOSQUE,,,,,28,Tamaulipas,22.31824439,-97.8778731,2016-10
6406546,29005722211000091021003286S5,DOMINO S PIZZA APIZACO,COLONIA,CENTRO,,,,90300,29,Tlaxcala,19.41863518,-98.14545134,2010-07
6406019,29033722211000031022003286S3,DOMINO S PIZZA TLAXCALA,COLONIA,CENTRO,,,,90000,29,Tlaxcala,19.32533067,-98.22947572,2010-07
6812058,29033722516000053001003286S9,DOMINO S PIZZA TLAXCALA CENTRO,COLONIA,CENTRO,,,,90000,29,Tlaxcala,19.32027017,-98.23884728,2017-11
8416210,29013722517000333000000000U5,DOMINOS PIZZA,COLONIA,CENTRO,,,,,29,Tlaxcala,19.31648503,-97.92238663,2019-11
9283342,29033722516000311000000000S1,DOMINOS PIZZERIA,LOCALIDAD,SAN SEBASTIAN ATLAHAPA,CENTRO Y PLAZA COMERCIAL,GALERIAS TLAXCALA,403,90111,29,Tlaxcala,19.29002121,-98.23207857,2020-11
6886883,30028722516000521000000000S2,DDOMINOS PIZZA,FRACCIONAMIENTO,EL DORADO,,,,94290,30,Veracruz de Ignacio de la Llave,19.09571534,-96.10413798,2019-04
6411337,30087722211000401022003286S1,DOMINO S PIZZA AMERICAS XALAPA,COLONIA,PASTORESA,,PLAZA AMERICAS,8,91193,30,Veracruz de Ignacio de la Llave,19.51370489,-96.87614263,2010-07
9455920,30044722516000384000003286S2,DOMINO S PIZZA AVENIDA 11,COLONIA,CENTRO,,,,94500,30,Veracruz de Ignacio de la Llave,18.8866947,-96.93300821,2024-05
6409772,30028722516000043001003286S7,DOMINO S PIZZA BOCA DEL RIO,COLONIA,PLAYA HERMOSA,,,,94293,30,Veracruz de Ignacio de la Llave,19.12819698,-96.1062542,2010-07
6412214,30039722516000043000003286S4,DOMINO S PIZZA COATZACOALCOS,COLONIA,CENTRO,,,,91690,30,Veracruz de Ignacio de la Llave,18.14658089,-94.47220046,2014-12
6411018,30044722211000151021003286S3,DOMINO S PIZZA CORDOBA,COLONIA,CENTRO,,,,94500,30,Veracruz de Ignacio de la Llave,18.89768819,-96.93836894,2014-12
6812060,30193722516000203001003286S9,DOMINO S PIZZA DIAZ MIRON,COLONIA,VERACRUZ CENTRO,,,,91700,30,Veracruz de Ignacio de la Llave,19.18684679,-96.13529792,2017-11
6775697,30068722517000282011003286S5,DOMINO S PIZZA FORTIN LAS FLORES,COLONIA,FORTIN DE LAS FLORES CENTRO,,,,94470,30,Veracruz de Ignacio de la Llave,18.89996908,-96.99853038,2017-03
6410987,30087722211000621022003286S4,DOMINO S PIZZA JALAPA AVILA CAMACHO,COLONIA,UNIDAD VERACRUZANA,,,,91030,30,Veracruz de Ignacio de la Llave,19.53586312,-96.93150126,2010-07
6319926,30087722516000013001003286S6,DOMINO S PIZZA JALAPA LAZARO CARDENAS,COLONIA,BADILLO,,,,91190,30,Veracruz de Ignacio de la Llave,19.5274036,-96.89836085,2010-07
6412342,30028722516000013002003286S0,DOMINO S PIZZA LAS AMERICAS VERACRUZ,COLONIA,YLANG YLANG,,,,94298,30,Veracruz de Ignacio de la Llave,19.14074688,-96.10663378,2010-07
6411336,30087722211000051022003286S4,DOMINO S PIZZA LASANIMAS XALAPA III,COLONIA,ANIMAS,,,,91190,30,Veracruz de Ignacio de la Llave,19.52740452,-96.89836136,2010-07
6410980,30102722211000031021003286S3,DOMINO S PIZZA MARTINEZ DE LA TORRE,COLONIA,CENTRO MTZ DE LA TORRE,,,,93600,30,Veracruz de Ignacio de la Llave,20.06481485,-97.04972438,2010-07
6725153,30193722516000143000003286S7,DOMINO S PIZZA NUEVO VERACRUZ,FRACCIONAMIENTO,BUENAVISTA,,,,91697,30,Veracruz de Ignacio de la Llave,19.17179634,-96.18706999,2016-01
6406884,30118722211000031022003286S9,DOMINO S PIZZA ORIZABA,COLONIA,CENTRO,,,,94300,30,Veracruz de Ignacio de la Llave,18.84752247,-97.10001298,2010-07
6712521,30193722516000172001003286S6,DOMINO S PIZZA PARQUE INDUSTRIAL VERACRUZ,CIUDAD INDUSTRIAL,EL TEJERIA,,VERACRUZ,5,91697,30,Veracruz de Ignacio de la Llave,19.17079437,-96.22928911,2016-01
9414272,30118722516000573000003286S2,DOMINO S PIZZA PLAZA 31,COLONIA,ABELARDO L RODRIGUEZ,,31,F,94310,30,Veracruz de Ignacio de la Llave,18.86283699,-97.10873347,2024-05
9468536,30087722516001403000003286S8,DOMINO S PIZZA PLAZA CIUDAD CENTRAL,COLONIA,EL OLMO,,,,91194,30,Veracruz de Ignacio de la Llave,19.51354975,-96.85890965,2024-05
4248412,30131722517000043011003286S7,DOMINO S PIZZA POZA RICA,COLONIA,CAZONES,,,,93240,30,Veracruz de Ignacio de la Llave,20.54036245,-97.44759776,2014-12
6410974,30131722211000061022003286S9,DOMINO S PIZZA POZA RICA II,COLONIA,OBRERA,,,,93260,30,Veracruz de Ignacio de la Llave,20.52461193,-97.45843528,2010-07
6464739,30193722212011053011003286S1,DOMINO S PIZZA RIO BLANCO,COLONIA,RIO BLANCO,,,,94730,30,Veracruz de Ignacio de la Llave,18.83092277,-97.15789556,2011-03
6410973,30189722211000021022003286S1,DOMINO S PIZZA TUXPAN,COLONIA,CENTRO,,,,92800,30,Veracruz de Ignacio de la Llave,20.95331742,-97.40929759,2010-07
6411017,30193722211000171021003286S6,DOMINO S PIZZA VERACRUZ COYOL,COLONIA,EL COYOL,,,,91779,30,Veracruz de Ignacio de la Llave,19.16593664,-96.15473819,2010-07
6812059,30028722516000233001003286S4,DOMINO S PIZZA VERACRUZ FLORESTA,COLONIA,LA BOTICARIA,,,,94290,30,Veracruz de Ignacio de la Llave,19.14377706,-96.13595144,2017-11
6411020,30193722211000081021003286S7,DOMINO S PIZZA VERACRUZ NORTE,COLONIA,LOS PINITOS VERACRUZ,,,,91870,30,Veracruz de Ignacio de la Llave,19.21005471,-96.16290427,2010-07
6319934,30193722211000131022003286S0,DOMINO S PIZZA VERACRUZ RIO MEDIO,COLONIA,ASTILLEROS DE VERACRUZ,,,,91800,30,Veracruz de Ignacio de la Llave,19.2101788,-96.18712223,2010-07
6795278,30028722212003391011003286S3,DOMINO S PIZZA VERACRUZ RUIZ CORTINES,COLONIA,COSTA VERDE,,,,94294,30,Veracruz de Ignacio de la Llave,19.1688481,-96.11678951,2017-03
6411335,30087722211000651022003286S1,DOMINO S PIZZA XALAPA 5,COLONIA,RAFAEL LUCIO,,,,91100,30,Veracruz de Ignacio de la Llave,19.5584312,-96.91788608,2010-07
9413483,30193722516000883000028224S8,DOMINOS JB LOBOS,COLONIA,LAS BAJADAS,,,,91726,30,Veracruz de Ignacio de la Llave,19.15796722,-96.17497368,2023-11
8129682,30138311812000543000003286S3,DOMINOS PIZZA,COLONIA,TENANGO DE RIO BLANCO CENTRO,,,,94730,30,Veracruz de Ignacio de la Llave,18.83090734,-97.15791512,2019-11
8450616,30087722517003443000003286S0,DOMINOS PIZZA,COLONIA,EL INGENIO CENTRAL DE ABASTOS,CENTRO Y PLAZA COMERCIAL,PLAZA CIUDAD CENTRAL,SN,91190,30,Veracruz de Ignacio de la Llave,19.51345051,-96.85886642,2019-11
10999147,30155722517000363000000000S8,DOMINOS PIZZA,COLONIA,PLATANAL,,,,92125,30,Veracruz de Ignacio de la Llave,21.34707343,-98.22606749,2024-11
6870742,30038722516000111000028224S1,DOMINOS PIZZA,COLONIA,CENTRO,,,,91500,30,Veracruz de Ignacio de la Llave,19.45495945,-96.95885261,2019-04
6795048,30039722212006941000000000U4,DOMINOS PIZZA,COLONIA,EL TESORO,,,,96536,30,Veracruz de Ignacio de la Llave,18.14684282,-94.48828685,2017-03
9469128,30039722516000842000028224S9,DOMINOS PIZZA FARRERA ACAYA,PARQUE INDUSTRIAL,Y DE SERVICIOS PUERTO MEXICO,CENTRO Y PLAZA COMERCIAL,PLAZA COMERCIAL ACAYA  ANTES SENDERO,45 LOCAL SNACKH,96536,30,Veracruz de Ignacio de la Llave,18.14248579,-94.51243345,2023-11
6802325,30039722516000213000028224S3,DOMINOS PIZZA FARRERA ANAYA,COLONIA,PREDIO SANTA ROSA,,,,96536,30,Veracruz de Ignacio de la Llave,18.14657565,-94.48821146,2017-11
6408653,30039722517000011011028224S9,DOMINOS PIZZA FARRERA CENTRO,COLONIA,CENTRO,,,,96400,30,Veracruz de Ignacio de la Llave,18.14681569,-94.41367201,2010-07
6410320,30039722516000013000028224S7,DOMINOS PIZZA FARRERA PALMAS,FRACCIONAMIENTO,PARAISO COATZACOALCOS,,,,96536,30,Veracruz de Ignacio de la Llave,18.14657599,-94.47220098,2010-07
6795046,30039722212006931010028224S0,DOMINOS PIZZA FARRERA ZARAGOZA,COLONIA,PALMASOLA,,,,96579,30,Veracruz de Ignacio de la Llave,18.15474053,-94.42790046,2017-03
7770731,30105722517000123000028224S7,DOMINOS PIZZA MEDELLIN,FRACCIONAMIENTO,PUENTE MORENO,,,,94274,30,Veracruz de Ignacio de la Llave,19.09875692,-96.1523359,2019-11
6795049,30108722212004031010001375S4,DOMINOS PIZZA MINATITLAN,COLONIA,NUEVA MINATITLAN NORTE,,,,,30,Veracruz de Ignacio de la Llave,17.99011182,-94.56335874,2017-03
6408654,30108722517000012010001375S0,DOMINOS PIZZA PLAZA CRYSTAL MINATITLAN,COLONIA,NUEVA MINA,CENTRO Y PLAZA COMERCIAL,PLAZA CRYSTAL,SN,,30,Veracruz de Ignacio de la Llave,17.99283617,-94.57556719,2014-12
9406753,30116722516000052000001375S1,DOMINOS PIZZA PLAZA FLORIDA EXPRESS,COLONIA,SAN JOSE,CENTRO Y PLAZA COMERCIAL,PLAZA FLORIDA EXPRESS,CR02 Y CR03,,30,Veracruz de Ignacio de la Llave,17.93900239,-94.91100703,2023-11
6878237,30141722516000121000028224S2,DOMINOS PIZZA SAN ANDRES,COLONIA,CENTRO,,,,95700,30,Veracruz de Ignacio de la Llave,18.45174953,-95.22028494,2019-04
6802323,30039722516000192000000000U9,DOMINOS PIZZA SUCURSAL FORUM,COLONIA,PREDIO SANTA ROSA,,,9,96536,30,Veracruz de Ignacio de la Llave,18.14245791,-94.48696892,2017-11
9323688,30193722517004073000028224S0,DOMINOS PIZZA TORRENTES,COLONIA,LOS TORRENTES,,,,91808,30,Veracruz de Ignacio de la Llave,19.20241205,-96.21197765,2020-11
6814161,31050722516000703000003286S9,DOMINO S PIZZA CAUCEL,COLONIA,GRAN SANTA FE,,,,97314,31,Yucatán,21.00134985,-89.68202478,2017-11
4536137,31050722517000302012003286S8,DOMINO S PIZZA CITY CENTER,COLONIA,SAN RAMON NORTE,,CITY CENTER MERIDA,24 Y 25,97117,31,Yucatán,21.03773883,-89.60245447,2014-12
9251921,31050722516002563000003286S5,DOMINO S PIZZA JUAN PABLO II,COLONIA,JUAN PABLO II,,,,97246,31,Yucatán,20.95933058,-89.67629027,2020-04
6413266,31050722211001541022003286S0,DOMINO S PIZZA LAS AMERICAS,COLONIA,LAS AMERICAS,,,,97302,31,Yucatán,21.06918927,-89.65650358,2010-07
4536524,31050722517000453012003286S9,DOMINO S PIZZA MERIDA CAMPESTRE,COLONIA,BENITO JUAREZ NORTE,,,,97119,31,Yucatán,21.02091398,-89.62028415,2014-12
6415393,31050722211001151022003286S8,DOMINO S PIZZA MERIDA FIESTA,COLONIA,FELIPE CARRILLO  PUERTO NTE,,,,97136,31,Yucatán,20.99994238,-89.59749353,2014-12
6415394,31050722211001441021003286S3,DOMINO S PIZZA MERIDA FRANCISCO MONTEJO,COLONIA,FRANCISCO DE MONTEJO,,,,97207,31,Yucatán,21.02330481,-89.65006597,2014-12
6413046,31050722211000931022003286S4,DOMINO S PIZZA MERIDA GARCIA GINERES,COLONIA,GARCIA GINERES,,,,97070,31,Yucatán,20.98887973,-89.63840711,2010-07
6415395,31050722211001301020003286S9,DOMINO S PIZZA MERIDA ITZAES,COLONIA,SAMBULA,,,,97259,31,Yucatán,20.95867591,-89.64237478,2010-07
6413062,31050722211000741022003286S7,DOMINO S PIZZA MERIDA ORIENTE,COLONIA,VERGEL 65,,,,97170,31,Yucatán,20.95993298,-89.58005979,2010-07
6415210,31050722516000013002003286S3,DOMINO S PIZZA MERIDA SUR,COLONIA,VILLA MAGNA DEL SUR,,,,97249,31,Yucatán,20.92762198,-89.61512576,2010-07
6319937,31059722516000013001003286S4,DOMINO S PIZZA PROGRESO,COLONIA,CENTRO,,,,97320,31,Yucatán,21.28677133,-89.66338282,2014-12
6415468,31102722211000071020003286S8,DOMINO S PIZZA VALLADOLID,COLONIA,CENTRO,,,,97780,31,Yucatán,20.68941424,-88.20230716,2010-07
9291089,31050722517009131000000000U2,DOMINOS PIZZA,FRACCIONAMIENTO,LAS AMERICAS,,,,97302,31,Yucatán,21.06921348,-89.65631434,2020-11
8560484,31096722517000542000028224S1,DOMINOS PIZZA FARRERA TIZIMIN,COLONIA,CCENNTRO,CENTRO Y PLAZA COMERCIAL,MI PLAZA TIZIMIN,,97700,31,Yucatán,21.13994826,-88.14858284,2019-11
9251920,31050722516002553000000000U1,PIZZAS DOMINOS,LOCALIDAD,CHOLUL,,,,97305,31,Yucatán,21.02904362,-89.55873585,2020-04
6417550,32010722211000031020003286S6,DOMINO S PIZZA FRESNILLO,COLONIA,BARRIO ALTO,,PLAZA SORIANA,12,99070,32,Zacatecas,23.18538334,-102.8636549,2012-06
6280855,32056722516000023002003286S8,DOMINO S PIZZA GALERIAS ZACATECAS,COLONIA,CD. ARGENTUM,,GALERIAS ZACATECAS,614,98040,32,Zacatecas,22.77581433,-102.5987788,2014-12
6417654,32056722211000011022003286S1,DOMINO S PIZZA SORIANA ZACATECAS,COLONIA,FOVISSSTE ZACATECAS,,PLAZA SORIANA ZACATECAS,7 Y 8,98064,32,Zacatecas,22.76238664,-102.5465335,2010-07
6417647,32056722211000201022003286S8,DOMINO S PIZZA ZACATECAS,COLONIA,SIERRA DE ALICIA,,,,98050,32,Zacatecas,22.77069199,-102.5828406,2010-07
9469506,01001722516001744000003286S1,DOMINO S LA ASUNCION,COLONIA,VILLA DE NUESTRA SEÑORA DE LA ASUNCION,,,,20126,01,Aguascalientes,21.88711679,-102.2508404,2024-05
6282121,01001722211001333022003286S1,DOMINO S PIZZA AGUASCALIENTES ALAMEDA,FRACCIONAMIENTO,HACIENDAS DE AGUASCALIENTES,,,,20133,01,Aguascalientes,21.88683249,-102.2509069,2010-07
6282119,01001722211001303001003286S4,DOMINO S PIZZA AGUASCALIENTES AMERICA,FRACCIONAMIENTO,DEL VALLE PRIMERA SECCION,,,,20080,01,Aguascalientes,21.87491664,-102.3121535,2010-07
6282122,01001722211001313021003286S3,DOMINO S PIZZA AGUASCALIENTES BOSQUES,FRACCIONAMIENTO,VILLAS DE SAN NICOLAS,,,,20115,01,Aguascalientes,21.92522647,-102.304737,2010-07
6282118,01001722516000013001003286S2,DOMINO S PIZZA AGUASCALIENTES INEGI,FRACCIONAMIENTO,JARDINES DE LAS FUENTES,,,,20070,01,Aguascalientes,21.85871318,-102.2929017,2010-07
6230786,01001722212017202012003286S8,DOMINO S PIZZA ALTARIA AGUASCALIENTES,FRACCIONAMIENTO,TROJES DE ALONSO,CENTRO Y PLAZA COMERCIAL,ALTARIA,F-2,20116,01,Aguascalientes,21.92311236,-102.2901369,2010-07
9402069,01005722516000183000003286S4,DOMINO S PIZZA JESUS MARIA,RESIDENCIAL,ALCAZAR,CENTRO Y PLAZA COMERCIAL,LAS GARZAS,1 Y 2,20908,01,Aguascalientes,21.94882761,-102.312953,2024-05
6719033,02002722211000883002003286S3,DOMINO S PIZZA CETYS,FRACCIONAMIENTO,CATAVINA,CENTRO Y PLAZA COMERCIAL,CENTRO COMERCIAL CATAVINA,2,21240,02,Baja California,32.6547891,-115.4128404,2016-01
6775690,02004722517004423010003286S0,DOMINO S PIZZA EL SOLER,COLONIA,SOLER,,,,22200,02,Baja California,32.53309289,-117.0730633,2017-03
6775696,02004722517004443011003286S8,DOMINO S PIZZA FUNDADORES,FRACCIONAMIENTO,EL RUBI,,,,22626,02,Baja California,32.48175167,-117.0362394,2017-03
6794650,02004722212012791011003286S8,DOMINO S PIZZA GATO BRONCO,COLONIA,BAJA MAQ,PASAJE Y ANDADOR COMERCIAL,MULTIPLAZA EL AGUILA,PISO G,22680,02,Baja California,32.49793141,-116.910486,2017-03
6230886,02004722212012653022003286S0,DOMINO S PIZZA OTAY,FRACCIONAMIENTO,LA MESA DE OTAY,,,,22510,02,Baja California,32.53226048,-116.9476287,2012-06
6230885,02004722212012593020003286S8,DOMINO S PIZZA PLAYAS DE TIJUANA,FRACCIONAMIENTO,PLAYAS DE TIJUANA SECCIÓN JARDINES,CENTRO Y PLAZA COMERCIAL,,,22517,02,Baja California,32.53001506,-117.1180399,2012-06
6695932,02004722211001201021003286S3,DOMINO S PIZZA REVOLUCION,COLONIA,CENTRO,,,,22000,02,Baja California,32.53508806,-117.0368289,2016-01
6775689,02005722517000462011003286S9,DOMINO S PIZZA ROSARITO,COLONIA,ROSARITO CENTRO,,,,22710,02,Baja California,32.34604474,-117.0597632,2017-03
6719082,02004722211001393022003286S8,DOMINO S PIZZA SIMON BOLIVAR,COLONIA,LA PRESA,,,,22680,02,Baja California,32.46800112,-116.9187447,2016-01
6230887,02004722516000373001003286S3,DOMINO S PIZZA ZONA RIO,COLONIA,ZONA URBANA RIO TIJUANA,,,,22010,02,Baja California,32.52066794,-117.0109075,2012-06
6812828,02001722517001593011003286S9,DOMINOS ENSENADA RUIZ,COLONIA,22860,,,,22810,02,Baja California,31.87186383,-116.6239578,2017-11
6422719,02002722212008043000000000S4,DOMINOS PIZZA,FRACCIONAMIENTO,NUEVO MEXICALI,,,,21390,02,Baja California,32.61237333,-115.3861264,2012-06
9035840,02002722517004182000000000S6,DOMINOS PIZZA,COLONIA,21160,,,,21130,02,Baja California,32.64644442,-115.5057421,2019-11
70140,02002722212008013000000000S7,DOMINOS PIZZA,FRACCIONAMIENTO,JARDINES DEL VALLE,,,,21270,02,Baja California,32.64302998,-115.4505149,2012-06
9347943,02001722517003193000000917S6,DOMINOS PIZZA,COLONIA,22860,,,,,02,Baja California,10.25839375,-124.4455263,2021-05
6785603,02004722517004473000000000S1,DOMINOS PIZZA,,LAS PALMAS,,,,,02,Baja California,32.50551626,-116.9844976,2017-03
70142,02002722212008003000000000S8,DOMINOS PIZZA,COLONIA,RIVERA,,,A-02,21000,02,Baja California,32.65509112,-115.4134017,2012-06
7344589,02004722517005692000000000U9,PIZZERIA DOMINOS,AEROPUERTO,22404,AEROPUERTO,AEROPUERTO INTERNACIONAL DE TIJUANA,SN,22435,02,Baja California,32.54631537,-116.9752393,2019-11
6231135,03008722516000143001003286S0,DOMINO S PIZZA SAN JOSE,RESIDENCIAL,COSTA AZUL,,PLAZA CORAL,SN,23406,03,Baja California Sur,23.03631818,-109.7101417,2010-07
9286580,03008722517002971000000000S0,DOMINOS PIZZA,COLONIA,LAGUNITAS,,,,23462,03,Baja California Sur,22.92024945,-109.9260249,2020-11
9347910,03008722517003123000000000U7,DOMINOS PIZZA,COLONIA,BRISAS,,,,23467,03,Baja California Sur,22.90516278,-109.9393557,2021-05
9327873,03003722516000623000000000U2,DOMINOS PIZZA,COLONIA,EL MEZQUITITO,,,,23080,03,Baja California Sur,24.09427804,-110.3101352,2020-11
9025668,03008722516000941000003286S7,DOMINOS PIZZA CABO,COLONIA,CENTRO,,,,23450,03,Baja California Sur,22.89207392,-109.9080734,2019-11
9153336,03008722516000923000003286S5,DOMINOS SANTA ROSA,COLONIA,SANTA ROSA,,,,23428,03,Baja California Sur,23.09438089,-109.7094319,2019-11
6291129,04003722516000063002003286S0,DOMINO S PIZZA CD. DEL CARMEN,COLONIA,24179,,,,24119,04,Campeche,18.64655994,-91.81489053,2010-07
